"record_id","post_title","creator_name","post_type","post_url","mention_url","post_views","mention_views","linkedin_view_count","youtube_view_count","tiktok_view_count","threads_view_count"
"rec1UvyymWZYUDDlr","Forget using different tools for website building","","Dedicated thread X","https://x.com/iam_chonchol/status/1912815908629975211","https://x.com/iam_chonchol/status/1912815944768041032","","","","","",""
"rec1VPC6j4BiJeaRI","AI Club + FlashLabs + Amplification X","AI Club","Amplification X","https://x.com/ClubAiworld/status/2016901965197062340","","10700","","","","",""
"rec1WNHG4ATpMuWty","GenAI.Works ad ","Generative AI","Newsletter ad","exists","","","","","","",""
"rec1WO2VRHX7mMbyi","ghotai غوټی + Base44+ Amplification X","ghotai","Amplification X","https://x.com/aiwithghotai/status/2038664555946209785","","7845","","","","",""
"rec1Wa3oCkrPwJmcS","In 1975, Pepsi challenged Coca-Cola in a bold marketing move that shocked the world.   ","Hasan Ubermenscchh","Thread mention X","https://x.com/Ubermenscchh/status/1889262770883014910","https://x.com/Ubermenscchh/status/1889262934410572194","287","","","","",""
"rec1XQxYA6IWjO4Dw","Brady Long 🤖 + Gamma+ Dedicated thread X","Ryan Hart 🚀","Dedicated thread X","https://x.com/thisguyknowsai/status/2016825677060935932","","2328","","","","",""
"rec1XeynMcGxaK5y6","Aryan Mahajan + Emergent.sh+ Amplification X","Aryan Mahajan","Amplification X","https://x.com/aryanXmahajan/status/2044557338452074893?s=20","","1163","","","","",""
"rec1YsaZ9Bqiux9PS","GrowAIHub + Templafy+ Amplification X","GrowAIHub","Amplification X","https://x.com/i/status/2037805446816477573","","16000","","","","",""
"rec1ZNfwXBMCuQti9","Toha Khan + Hey Noah AI+ Amplification X","Toha Khan","Amplification X","https://x.com/HeyToha/status/2034307395925762218","","26300","","","","",""
"rec1ZTZBUZmkhwSKi","Chubby + Hey Noah AI+ Amplification X","Chubby","Amplification X","https://x.com/kimmonismus/status/2032120575309615348?s=20","","6462","","","","",""
"rec1bA15jxUliQdT4","Chase Dimond + Rocket.new+ Amplification X","Chase Dimond","Amplification X","https://x.com/ecomchasedimond/status/2041554836186124576","","8502","","","","",""
"rec1bLFNi946Ig6vO","KP + ""YouWare "" + Dedicated thread X","KP","Dedicated thread X","https://x.com/thisiskp_/status/1990432789863469388","","57500","","","","",""
"rec1bfAfUKEyeO24V","I’m not sure why people aren't using AI for presentations.  AI can create beautiful, professional slides in minutes.  Here’s how:","Abu siddik","Dedicated thread X","https://x.com/codewith_antor/status/1893578931330253254","https://x.com/codewith_antor/status/1893578931330253254","89700","","","","","161"
"rec1bvyHHPiE6VruO","Canva has 220 million users (launched 2013)  @MeetGamma has 50 million users (launched 2023)  But which one of them is better for content design?  I've set out to answer that question once and for all.  Open this thread to discover the results:","Aftahi Rahman","Dedicated thread X","https://x.com/aftahi_ai/status/1938464742991175836","https://x.com/aftahi_ai/status/1938465254301966535","","","","","",""
"rec1czvdsFhgzRozA","Krishna Agrawal + Rocket.new+ Amplification X, Amplification LI","Krishna Agrawal","Amplification X; Amplification LI ","https://x.com/i/status/2029597181997732119","","11100","","","","",""
"rec1czx5YZNMUWJZs","Brock X YouWare Shorts","Brock Mesarich | AI for Non Techies","YouTube (short)","https://www.youtube.com/shorts/w_XkzBrnpag","","6500","","","","",""
"rec1dQ0Ef41PYq0zg","Manthan Patel + Gamma + Facebook post","Manthan Patel","Facebook post","https://www.facebook.com/share/r/1GaZkRS4pV/","","4200","","","","",""
"rec1eTQcRvnpiSn2Q","Mujeeb Ahmed + Base44+ Amplification X","Mujeeb Ahmed","Amplification X","https://x.com/hey_mujeebahmed/status/2045165092464119822","","54","","","","",""
"rec1ebwoBWJJVN2DK","The Earth as you’ve never seen it (probably) before. 🧵","Earth_Wanderer","Thread mention X","https://x.com/earth_tracker/status/1926461283391385674?s=46","https://x.com/earth_tracker/status/1926461371069186401?s=46","538","","","","",""
"rec1ej2lgu5sXp2VQ","Chris + Emergent.sh+ Amplification X","Chris","Amplification X","https://x.com/chatgpt21/status/2044485692651171978?s=46&t=IlfqhmqkNtCFojJSEVvrFQ","","550","","","","",""
"rec1g2QhgSSvOXNvB","Sripathi Teja + FlashLabs + Amplification X","Sripathi Teja","Amplification X","https://x.com/i/status/2016910741903900772","","40900","","","","",""
"rec1iCAImluc2NPpT","Chubby + Hey Noah AI+ Amplification LI , Amplification X","Chubby","Amplification LI ; Amplification X","https://x.com/kimmonismus/status/2034393595223155180","","8495","","","","",""
"rec1jgr3npAAjuYJU","60+ AI tools to finish months of work in minutes.","Rishabh","Listicle X","https://x.com/Rixhabh__/status/1881235220633952303","https://x.com/Rixhabh__/status/1881235220633952303","","","","","",""
"rec1kEi9c3m3bV5HN","Thread mention ","kamran Hassan","Thread mention X","https://x.com/Rana_kamran43/status/1862012479292764411","https://x.com/Rana_kamran43/status/1862012491594621088","907400","","","","",""
"rec1kgIzupvmi8abx","Sripathi Teja + Gamma+ Single post X","Sripathi Teja","Single post X","https://x.com/i/status/2025805469961560144","","26300","","","","",""
"rec1kjyfFZOR3kxpD","Alejandro Martinez | IA + Rocket.new+ Amplification X","Alejandro Martinez | IA","Amplification X","https://x.com/i/status/2041559842255434064","","5800","","","","",""
"rec1lmp1vERxW6CxV","Software isn’t broken.","","Single post X","https://x.com/aaliya_va/status/1973284825634410951","https://x.com/aaliya_va/status/1973284825634410951","1408","1409","","","",""
"rec1mJ6NBVmmwnwOJ","Md Riyazuddin Crunched Amplification X","Md Riyazuddin","Amplification X","https://x.com/riyazmd774/status/1980311657630036037","","17700","","","","",""
"rec1mSnBpwkAGjKFA","George Amit + Base44+ Amplification X","George Amit","Amplification X","https://x.com/AmitXAi/status/2041554559630491984","","396","","","","",""
"rec1nYz1nNX9AJLhX","godofpromptFabi AI Single post X","Alex Prompter","Single post X","https://x.com/godofprompt/status/2017324694907851223","","14700","","","","",""
"rec1oiFk8rTdD2JXg","I stopped wasting hours making slides.","Patrick Ranger","Dedicated thread X","https://x.com/AIBuzzNews/status/1928360676428239128","https://x.com/AIBuzzNews/status/1928360676428239128","","","","","",""
"rec1q3vX6yJLh3tQU","Gamma post 2","","Dedicated thread X","https://x.com/socialwithaayan/status/1862852742043386025","https://x.com/socialwithaayan/status/1862852742043386025","120200","","","","",""
"rec1q5Azf6xNVttqC","Convierte tu segundo cerebro en algo visualmente impresionante.","Alejandro Martinez | IA","Dedicated thread X","https://x.com/copyelpadrino/status/1955036228060955107","https://x.com/copyelpadrino/status/1955036245983449140","95700","4699","","","",""
"rec1sNUDuFe86cqk0","🚨Deja de perder el tiempo con herramientas OBSOLETAS.","Alexander Inspira IA","Dedicated thread X","https://x.com/Alex_Inspira/status/1955595861829849356","https://x.com/Alex_Inspira/status/1955595985310068965","101100","2614","","","",""
"rec1sgF9VqqoSeOOE","Nick Broekema + Templafy + Linkedin Post","Nick Broekema","Linkedin Post","https://www.linkedin.com/posts/nbroekema_how-to-use-ai-to-create-real-ppts-ugcPost-7447236825481383937-lVeQ?utm_source=share&utm_medium=member_ios&rcm=ACoAADFTeRkBpsNIzZ4XJDCae2t_VTYwPSAvY4U","","8280","","","","",""
"rec1smLNWhYU9cNdX","I used to spend hours making slides.","Markandey Sharma","Dedicated thread X","https://x.com/TechByMarkandey/status/1903053155539226878","https://x.com/TechByMarkandey/status/1903053206290325896","","","","","",""
"rec1uBRrN3syphlMY","Matías Schrank + Gamma+ Dedicated thread X","Matías Schrank","Dedicated thread X","https://x.com/MatiasSchrank/status/1999303929025143267","","62700","","","","",""
"rec1vG0aQPCj0TeHf","Introducing Gamma 3.0 — its biggest update since the 2023 AI launch","Haider.","Single post X","https://x.com/slow_developer/status/1968110625630060553","https://x.com/slow_developer/status/1968110625630060553","2900","950","","","",""
"rec1vgaoJnGAze8Au","Bishal Nandi + Gamma+ Dedicated thread X","Bishal Nandi","Dedicated thread X","https://x.com/LearnWithBishal/status/2008540565865119916","","32300","","","","",""
"rec1yHD4SQxCyRVi4","What's AI newsletter ad ","What's AI ","Newsletter ad","exists","","","","","","",""
"rec1yKDBCmcf1RWNt","RAVI KUMAR SAHU + Gamma+ Single post X","RAVI KUMAR SAHU","Single post X","https://x.com/RAVIKUMARSAHU78/status/2026273628409798863","","31700","","","","",""
"rec1yZEb9qB1SQRCe","Md Santo + Gamma+ Single post X","Md Santo","Single post X","https://x.com/codeMdSanto/status/2024833609874698314","","5836","","","","",""
"rec20t1ZmioBvTM4C","Toha Khan + Mocha","Toha Khan","Dedicated thread X","https://x.com/HeyToha/status/1979121072533606804","https://x.com/HeyToha/status/1979121211033657743","20000","","","","",""
"rec20x0ls9tiwJydl","AshutoshShrivastavaFabi AI   Amplification X","AshutoshShrivastava","Amplification X","https://x.com/i/status/2011107275084349865","","3281","","","","",""
"rec21WONPv8bJpKGf","RAVI KUMAR SAHU + GrowthX+ Linkedin Post","RAVI KUMAR SAHU","Linkedin Post","https://www.linkedin.com/posts/ravi-kumar-sahu-746765219_growthx-just-launched-something-thats-going-ugcPost-7425592274375467009-B0vB","","50255","","","","",""
"rec23B1aOCVJ8pQHL","Chat GPT + Gamma ","Hamza Khalid","Thread mention X","https://x.com/whizz_ai/status/1894705008572256297?s=46","https://x.com/whizz_ai/status/1894705094526222742?s=46","","","","","","1900"
"rec24WnAYBM0iQaoX","I stopped hiring designers for simple pages.","Fakhr","Dedicated thread X","https://x.com/iamfakhrealam/status/1954868968696803521","https://x.com/iamfakhrealam/status/1954869237396488323","47800","118","","","",""
"rec26YFZbKgjNzMu9","I asked the new ChatGPT Agent to:","Andrew Bolis","Dedicated thread X","https://x.com/AndrewBolis/status/1953063648815137018","https://x.com/AndrewBolis/status/1953063741987406092","37900","1321","","","",""
"rec26oN13j4rS1wNu","You don’t need PowerPoint, Wix, or Canva anymore.","Patrick Ranger","Dedicated thread X","https://x.com/AIBuzzNews/status/1912161841888854147","https://x.com/AIBuzzNews/status/1912161850264846527","","","","","",""
"rec27zJM04h8IR5H7","Saw a TikTok video going viral.","Mujeeb Ahmed","Dedicated thread X","https://x.com/hey_mujeebahmed/status/1952758207082020908","https://x.com/hey_mujeebahmed/status/1952758275788947957","37200","194","","","",""
"rec28EHYD7CqHOXre","Ronnie Kinsey, MBA | Gamma BONUS ","Ronnie Kinsey, MBA","Linkedin Post","https://www.linkedin.com/posts/ronniekinseymba_how-to-stand-apart-in-your-job-search-through-activity-7411754434977767424-cOqt?utm_source=share&utm_medium=member_desktop&rcm=ACoAAB1of5UBHWlqA4zXuprI3GJMwFFWI4qHvAs","","81671","","","","",""
"rec28Yl1BEFYsA1eA","Sripathi Teja + Engramme+ Amplification X","Sripathi Teja","Amplification X","https://x.com/i/status/2042279188267446737","","27700","","","","",""
"rec28igWQehGNbmnn","kamran Hassan + Base44+ Amplification X","kamran Hassan","Amplification X","https://x.com/i/status/2031764611763253691","","4000","","","","",""
"rec293kvrbHIeOgKm","🚨Breaking: This AI is so fast, it’s scary.","The AI Colony","Dedicated thread X","https://x.com/theaicolony/status/1967860084433932357?s=46","https://x.com/theaicolony/status/1967860089496457437?s=46","141000","1949","","","",""
"rec2BzVc5GuR06Ta5","Markandey Sharma + GoMarble AI+ Amplification X, Amplification LI","Markandey Sharma","Amplification X; Amplification LI ","https://x.com/techbymarkandey/status/2023782859757244578","","8001","","","","",""
"rec2DMIcZcJ5iCV6x","As an engineer I am amazed at the speed at which technology advances...  Here are 20 New Tech Gadgets that you will NOT believe are real: 👇","Aryan Rakib","Thread mention X","https://x.com/tec_aryan/status/1893330855080361988","https://x.com/tec_aryan/status/1893331337752518941","254","","","","",""
"rec2DPPom2Dffnejr","Los agentes telefónicos de IA acaban de subir de nivel.","Ben Pierron","Amplification X","https://x.com/Ben_escrito/status/1974167551421919277","https://x.com/Ben_escrito/status/1974167551421919277","4953","4953","","","",""
"rec2DlPUfYUc7d0ZO","Crafters Warrior + Engramme+ Amplification X","Crafters Warrior","Amplification X","https://x.com/tech_crafters/status/2042478942213586994?s=20","","599","","","","",""
"rec2EGqRxFJtTLEfi","Amira Zairi + Lindy+ Amplification X","Amira Zairi","Amplification X","https://x.com/i/status/2021322091354784054","","2868","","","","",""
"rec2F3ikxZxl34voD","FELIX + Rocket.new+ Amplification X","FELIX","Amplification X","https://x.com/FellMentKE/status/2041563394604724459?s=20","","18400","","","","",""
"rec2FjdYegB6FGcgV","Rafael Estrela + Hey Noah AI+ Amplification X","Rafael Estrela","Amplification X","https://x.com/textocriativo/status/2029995500842406399?s=46","","12500","","","","",""
"rec2G689IUln0wLAi","China just destroyed the $400B global BIG luxury Brands market in a week.","ZOYA ✪","Thread mention X","https://x.com/Zoya_ai/status/1914949975038955613","https://x.com/Zoya_ai/status/1914949994487873628","28000","","","","",""
"rec2G9yGSmka2UeHK","Aryan Rakib + Humwork+ Amplification X","Aryan Rakib","Amplification X","https://x.com/tec_aryan/status/2044463335803129879","","4000","","","","",""
"rec2GsaSxLhAmZgmH","Igor Buinevici  + Cube Dev+ Amplification LI","Igor Buinevici ","Amplification LI ","exist","","","","","","",""
"rec2HyTtuigQRg3vx","RIP PowerPoint.  No more wasting time on design work and tutorials.  Here are 10 websites to create presentations with AI in seconds: 🧵 👇","Adarsh Chetan","Thread mention X","https://x.com/adarshchetan/status/1862053591894348053?s=46","https://x.com/adarshchetan/status/1862053636156883243?s=46","","","","","",""
"rec2IqcDVVfGi6ACj","Meenakshi Yaadav + Cube Dev+ Amplification LI","Sanika jain","Amplification LI ","https://www.linkedin.com/posts/keydunov_three-months-in-ga-and-were-already-transforming-ugcPost-7427017760909500416-BJTA?utm_source=share&utm_medium=member_desktop&rcm=ACoAADLzfKoBKDueAFxfXza3T8KbZAznTDLdkgI","","","","","","",""
"rec2Iv0qSbyzEvIit","Chidanand Tripathi + ""Crunched"" + Amplification X","Chidanand Tripathi","Amplification X","https://x.com/thetripathi58/status/1980310713253163153","https://x.com/thetripathi58/status/1980312000011071516","25700","","","","",""
"rec2MIc1KOgSrFTYp","Huawei just dropped an 18-inch foldable laptop with no physical keyboard","ZOYA ✪","Thread mention X","https://x.com/Zoya_ai/status/1924893688456430058","https://x.com/Zoya_ai/status/1924893700921938021","","","","","",""
"rec2OU09o2BirXYKw","This might be the most powerful design tool on the internet right now.","","Dedicated thread X","https://x.com/socialwithaayan/status/1903317126083121274","https://x.com/socialwithaayan/status/1903317171842977877","","","","","",""
"rec2Q4XUTx9lGAIfM","Santiago post","Santiago","Dedicated thread X","https://x.com/svpino/status/1859960149047390465","https://x.com/svpino/status/1859960149047390465","","","","","",""
"rec2QHADFMkJE17ZP","🚨 BREAKING: Gamma 3.0 is here.","Pradeep Pandey","Dedicated thread X","https://x.com/Div_pradeep/status/1967973546036171071","https://x.com/Div_pradeep/status/1967973612738187621","22","163","","","",""
"rec2Qgyg2fMS1TkpH","Jerry YouTube vid","Jerry Strazzeri","YouTube (dedicated video)","https://youtu.be/qQuVCNh559o","","10000","","","","",""
"rec2RcONrtzYkCPdT","15 most beautiful airports in the world~ A Thread 🧵✈️","The Adventurous Soul","Thread mention X","https://x.com/TAdventurousoul/status/1953680584913322372?t=bFbyKP_jmA7XiyQXruaumg&s=19","https://x.com/TAdventurousoul/status/1953680812655710665?t=FpuPbSerajnS4SGn1yoTuw&s=19","342200","16600","","","",""
"rec2RlcPjSvjVOSxC","This is the biggest productivity cheat code right now.","Abhishek","Dedicated thread X","https://x.com/heyabhishekk/status/1878480811206586799","https://x.com/HeyAbhishekk/status/1878480879057842232","47","","","","",""
"rec2RvySe8fNyx4qM","Xerox built the future—then left it on the table.  They created the mouse, the GUI, and a revolutionary computer—then ignored them.  Steve Jobs and Bill Gates saw what Xerox didn’t.  One walked in the front door. The other watched closely.  Here’s the story of the Xerox Thieves. [Open the Thread] 🧵","Rasel Hosen","Thread mention X","https://x.com/details_with_ai/status/1916795406614512082","https://x.com/details_with_ai/status/1916795524734448063","","","","","",""
